ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
38433,Brigitte Gapais-Dumont,F,24.0,164.0,50.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Women's Foil, Individual",no
38433,Brigitte Gapais-Dumont,F,24.0,164.0,50.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Women's Foil, Team",no
38433,Brigitte Gapais-Dumont,F,28.0,164.0,50.0,France,FRA,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Individual",no
38433,Brigitte Gapais-Dumont,F,28.0,164.0,50.0,France,FRA,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Team",no
38433,Brigitte Gapais-Dumont,F,32.0,164.0,50.0,France,FRA,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Women's Foil, Individual",no
38433,Brigitte Gapais-Dumont,F,32.0,164.0,50.0,France,FRA,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Women's Foil, Team",Silver
38434,Emma Vasilyevna Gapchenko,F,34.0,167.0,,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Archery,Archery Women's Individual,Bronze
38435,Nataliya Vladimirovna Gaponovich,F,31.0,176.0,70.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Two Person Dinghy,no
38436,Nikola Gpov,F,20.0,174.0,60.0,Slovakia,SVK,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,no
38437,Al-Mahdi Gara,M,23.0,192.0,89.0,Tunisia,TUN,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,no
38438,Susanna Garabatos Rodrguez,F,17.0,177.0,65.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no
38439,Rubn Garabaya Arenas,M,29.0,201.0,107.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Bronze
38440,Petr Garabk,M,24.0,179.0,70.0,Czech Republic,CZE,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,no
38440,Petr Garabk,M,24.0,179.0,70.0,Czech Republic,CZE,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,no
38440,Petr Garabk,M,24.0,179.0,70.0,Czech Republic,CZE,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,no
38440,Petr Garabk,M,28.0,179.0,70.0,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,no
38440,Petr Garabk,M,28.0,179.0,70.0,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 20 kilometres,no
38440,Petr Garabk,M,28.0,179.0,70.0,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,no
38440,Petr Garabk,M,32.0,179.0,70.0,Czech Republic,CZE,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 10 kilometres Sprint,no
38440,Petr Garabk,M,32.0,179.0,70.0,Czech Republic,CZE,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 20 kilometres,no
38440,Petr Garabk,M,32.0,179.0,70.0,Czech Republic,CZE,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,no
38441,Gerard Garabwan,M,25.0,,91.0,Nauru,NRU,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middle-Heavyweight,no
38442,Andrea Rose Garae (-Tari),F,19.0,,,Vanuatu,VAN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 800 metres,no
38443,Maximiliano Garafulic Alfred,M,18.0,,,Chile,CHI,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,no
38444,Romano Garagnani,M,31.0,174.0,69.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Shooting,Shooting Mixed Skeet,Silver
38444,Romano Garagnani,M,35.0,174.0,69.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed Skeet,no
38444,Romano Garagnani,M,39.0,174.0,69.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Shooting,Shooting Mixed Skeet,no
38444,Romano Garagnani,M,43.0,174.0,69.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Shooting,Shooting Mixed Skeet,no
38445,Katarna Garajov,F,18.0,160.0,54.0,Slovakia,SVK,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Sprint,no
38446,Patrice Garande,M,23.0,173.0,70.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Gold
38447,Maria Garangouni,F,28.0,181.0,79.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,no
38448,Niki Garangouni,F,27.0,185.0,84.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,no
38449,Yevgeny Aleksandrovich Garanichev,M,25.0,169.0,68.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,no
38449,Yevgeny Aleksandrovich Garanichev,M,25.0,169.0,68.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,no
38449,Yevgeny Aleksandrovich Garanichev,M,25.0,169.0,68.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,no
38449,Yevgeny Aleksandrovich Garanichev,M,25.0,169.0,68.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 15 kilometres Mass Start,no
38449,Yevgeny Aleksandrovich Garanichev,M,25.0,169.0,68.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,Bronze
38450,Ivan Ivanovich Garanin,M,26.0,175.0,72.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,no
38450,Ivan Ivanovich Garanin,M,30.0,175.0,72.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,no
38450,Ivan Ivanovich Garanin,M,30.0,175.0,72.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Bronze
38450,Ivan Ivanovich Garanin,M,30.0,175.0,72.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,no
38450,Ivan Ivanovich Garanin,M,30.0,175.0,72.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
38451,Nancy Ellen Garapick,F,14.0,168.0,54.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Backstroke,Bronze
38451,Nancy Ellen Garapick,F,14.0,168.0,54.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Backstroke,Bronze
38452,Brendan James Garard,M,24.0,176.0,74.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Bronze
38453,Eleanor Agnes Garatti-Saville,F,18.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 100 metres Freestyle,Silver
38453,Eleanor Agnes Garatti-Saville,F,18.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
38453,Eleanor Agnes Garatti-Saville,F,23.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,Bronze
38453,Eleanor Agnes Garatti-Saville,F,23.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
38454,Giovanni Garaventa,M,24.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's 1,500 metres",no
38454,Giovanni Garaventa,M,24.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's 3,000 metres, Team",no
38455,Diego Javier Garavito Barragan,M,28.0,175.0,64.0,Colombia,COL,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Mountainbike, Cross-Country",no
38456,Ezequiel Marcelo Garay Gonzlez,M,21.0,182.0,87.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
38457,Fernanda Garay Rodrigues,F,26.0,181.0,75.0,Brazil,BRA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Gold
38457,Fernanda Garay Rodrigues,F,30.0,181.0,75.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,no
38458,Hugo Hernn Garay,M,19.0,181.0,81.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Heavyweight,no
38459,Jnos Garay,M,35.0,,,Hungary,HUN,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Individual",Bronze
38459,Jnos Garay,M,35.0,,,Hungary,HUN,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Team",Silver
38459,Jnos Garay,M,39.0,,,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Team",Gold
38460,Juan Carlos (Jnos-) Garay Barcel,M,19.0,,,Argentina,ARG,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,no
38460,Juan Carlos (Jnos-) Garay Barcel,M,19.0,,,Argentina,ARG,1948 Summer,1948,Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",no
38460,Juan Carlos (Jnos-) Garay Barcel,M,19.0,,,Argentina,ARG,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,no
38461,Rita Jean Garay Massey,F,17.0,,,Puerto Rico,PUR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Freestyle,no
38461,Rita Jean Garay Massey,F,17.0,,,Puerto Rico,PUR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 400 metres Freestyle,no
38461,Rita Jean Garay Massey,F,17.0,,,Puerto Rico,PUR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 800 metres Freestyle,no
38461,Rita Jean Garay Massey,F,17.0,,,Puerto Rico,PUR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Backstroke,no
38461,Rita Jean Garay Massey,F,17.0,,,Puerto Rico,PUR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Backstroke,no
38461,Rita Jean Garay Massey,F,21.0,,,Puerto Rico,PUR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Freestyle,no
38461,Rita Jean Garay Massey,F,21.0,,,Puerto Rico,PUR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,no
38461,Rita Jean Garay Massey,F,21.0,,,Puerto Rico,PUR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Backstroke,no
38462,Sndor Garay,M,28.0,168.0,54.0,Hungary,HUN,1948 Summer,1948,Summer,London,Athletics,"Athletics Men's 1,500 metres",no
38462,Sndor Garay,M,32.0,168.0,54.0,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 1,500 metres",no
38463,Yuliya Ravilyevna Garayeva,F,27.0,170.0,64.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's epee, Individual",no
38463,Yuliya Ravilyevna Garayeva,F,27.0,170.0,64.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's epee, Team",Bronze
38464,Denis Olegovich Garazha,M,25.0,181.0,85.0,Belarus,BLR,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",no
38465,Harouna Garba,M,22.0,,,Niger,NIG,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 400 metres Hurdles,no
38466,Rafael Diego Garba,M,28.0,179.0,80.0,Argentina,ARG,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,no
38467,Daniela Grbacea,F,18.0,,,Romania,ROU,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 15 kilometres,no
38468,"Steponas ""Stepas"" Garbaiauskas",M,24.0,,,Lithuania,LTU,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,no
38469,Jorge Joaqun Garbajosa Chaparro,M,22.0,204.0,107.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,no
38469,Jorge Joaqun Garbajosa Chaparro,M,26.0,204.0,107.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,no
38469,Jorge Joaqun Garbajosa Chaparro,M,30.0,204.0,107.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Silver
38470,Amaya Garbayo Sarasbar,F,18.0,174.0,58.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no
38471,Herbert Garbe,M,44.0,,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",no
38472,Roland Garber,M,28.0,181.0,75.0,Austria,AUT,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Madison,no
38472,Roland Garber,M,31.0,181.0,75.0,Austria,AUT,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Madison,no
38473,Toby Garbett,M,27.0,193.0,98.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Pairs,no
38474,Jorge Garbey Ramrez,M,19.0,174.0,65.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Team",no
38474,Jorge Garbey Ramrez,M,23.0,174.0,65.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Individual",no
38474,Jorge Garbey Ramrez,M,23.0,174.0,65.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Team",no
38475,Jorge Ignacio  Garbey Castillo,M,26.0,189.0,84.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Men's Volleyball,no
38476,Marcia Alejandra Garbey Momtell,F,19.0,162.0,56.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Long Jump,no
38476,Marcia Alejandra Garbey Momtell,F,23.0,162.0,56.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's Long Jump,no
38477,Rolando Garbey Garbey,M,20.0,183.0,71.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Middleweight,Silver
38477,Rolando Garbey Garbey,M,24.0,183.0,71.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Middleweight,no
38477,Rolando Garbey Garbey,M,28.0,183.0,71.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Middleweight,Bronze
38478,Tathiana Garbin,F,23.0,175.0,65.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Singles,no
38478,Tathiana Garbin,F,27.0,175.0,65.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,no
38478,Tathiana Garbin,F,27.0,175.0,65.0,Italy-2,ITA,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Doubles,no
38479,Dariusz Garbocz,M,21.0,182.0,92.0,Poland,POL,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,no
38480,Monique Garbrecht-Enfeldt,F,23.0,168.0,63.0,Germany,GER,1992 Winter,1992,Winter,Albertville,Speed Skating,Speed Skating Women's 500 metres,no
38480,Monique Garbrecht-Enfeldt,F,23.0,168.0,63.0,Germany,GER,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze
38480,Monique Garbrecht-Enfeldt,F,23.0,168.0,63.0,Germany,GER,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Women's 1,500 metres",no
38480,Monique Garbrecht-Enfeldt,F,25.0,168.0,63.0,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Women's 500 metres,no
38480,Monique Garbrecht-Enfeldt,F,25.0,168.0,63.0,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 1,000 metres",no
38480,Monique Garbrecht-Enfeldt,F,29.0,168.0,63.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Speed Skating,Speed Skating Women's 500 metres,no
38480,Monique Garbrecht-Enfeldt,F,29.0,168.0,63.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 1,000 metres",no
38480,Monique Garbrecht-Enfeldt,F,33.0,168.0,63.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,Speed Skating Women's 500 metres,Silver
38480,Monique Garbrecht-Enfeldt,F,33.0,168.0,63.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 1,000 metres",no
38481,George Frederick Garbutt,M,28.0,,,Canada,CAN,1932 Winter,1932,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
38482,Gennady Varfolomeyevich Garbuzov,M,21.0,,,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Bantamweight,Bronze
38483,Sergey Nikolayevich Garbuzov,M,22.0,192.0,92.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,no
38483,Sergey Nikolayevich Garbuzov,M,26.0,192.0,92.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
38483,Sergey Nikolayevich Garbuzov,M,30.0,192.0,92.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Bronze
38484,Catherine Garceau,F,22.0,172.0,62.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
38485,Antonio Garcs Segura,M,25.0,198.0,66.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,no
38486,Carlos A. Garces,M,,,,Mexico,MEX,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 200 metres,no
38486,Carlos A. Garces,M,,,,Mexico,MEX,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 400 metres,no
38487,Carlos Garcs,M,27.0,,,Mexico,MEX,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,no
38488,Ivn Garcs,M,18.0,160.0,48.0,Ecuador,ECU,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",no
38488,Ivn Garcs,M,18.0,160.0,48.0,Ecuador,ECU,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Flyweight, Freestyle",no
38489,Jos E. Garces,M,23.0,175.0,90.0,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Middle-Heavyweight,no
38490,Vctor M. Garcs,M,32.0,168.0,63.0,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Air Rifle, 10 metres",no
38490,Vctor M. Garcs,M,32.0,168.0,63.0,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",no
38490,Vctor M. Garcs,M,32.0,168.0,63.0,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",no
38491,Adalberto Batista Garcia,M,28.0,178.0,64.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 5,000 metres",no
38492,Agustn Garca Jurjo,M,21.0,172.0,85.0,Argentina,ARG,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Super G,no
38492,Agustn Garca Jurjo,M,21.0,172.0,85.0,Argentina,ARG,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Combined,no
38493,Alberto Garca Fernndez,M,29.0,165.0,47.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",no
38493,Alberto Garca Fernndez,M,37.0,165.0,47.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 5,000 metres",no
38494,Alberto Garca Castillo,M,15.0,176.0,63.0,Mexico,MEX,1972 Summer,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",no
38495,Alejandra Garca Flood,F,27.0,175.0,64.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Pole Vault,no
38495,Alejandra Garca Flood,F,31.0,175.0,64.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Pole Vault,no
38495,Alejandra Garca Flood,F,35.0,175.0,64.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Pole Vault,no
38496,Alex Ribeiro Garcia,M,32.0,192.0,102.0,Brazil,BRA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,no
38496,Alex Ribeiro Garcia,M,36.0,192.0,102.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,no
38497,Alex Maxwell Garca Mendoza,M,23.0,186.0,110.0,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Heavyweight,no
38498,Alexandre Garca,M,24.0,163.0,60.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Extra-Lightweight,no
38499,Alexis Enrique Garca Vega,M,19.0,178.0,76.0,Colombia,COL,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,no
38500,Alfonso Garca,M,,173.0,,Mexico,MEX,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,no
38500,Alfonso Garca,M,,173.0,,Mexico,MEX,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 800 metres,no
38500,Alfonso Garca,M,,173.0,,Mexico,MEX,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,no
38501,Alfonso Garca Ortiz,M,23.0,183.0,86.0,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Middleweight,no
38502,Alvaro Garca Taboada,M,41.0,,,Mexico,MEX,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",no
38503,Ana Mara Garca Crespo,F,18.0,177.0,63.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Women's Volleyball,no
38503,Ana Mara Garca Crespo,F,22.0,177.0,63.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,no
38504,Andrs Garca Delgado,M,21.0,180.0,,Spain,ESP,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Individual",no
38504,Andrs Garca Delgado,M,25.0,180.0,,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Individual",no
38504,Andrs Garca Delgado,M,25.0,180.0,,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Team",no
38505,ngel Garca Lucas,M,22.0,188.0,79.0,Puerto Rico,PUR,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,no
38506,Angel Garca Correale,M,22.0,183.0,70.0,Uruguay,URU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,no
38507,Angel Garca Delgado,M,28.0,164.0,71.0,Cuba,CUB,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,no
38507,Angel Garca Delgado,M,28.0,164.0,71.0,Cuba,CUB,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 200 metres,no
38507,Angel Garca Delgado,M,28.0,164.0,71.0,Cuba,CUB,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 400 metres,no
38507,Angel Garca Delgado,M,32.0,164.0,71.0,Cuba,CUB,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 200 metres,no
38507,Angel Garca Delgado,M,32.0,164.0,71.0,Cuba,CUB,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres,no
38507,Angel Garca Delgado,M,32.0,164.0,71.0,Cuba,CUB,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,no
38508,Anier Octavio Garca Ortz,M,20.0,189.0,79.0,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,no
38508,Anier Octavio Garca Ortz,M,24.0,189.0,79.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,Gold
38508,Anier Octavio Garca Ortz,M,28.0,189.0,79.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,Bronze
38509,Antonio Garca Abaunza,M,27.0,,,Mexico,MEX,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",no
38510,Antonio Garca Hernndez,M,20.0,180.0,70.0,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Individual",no
38510,Antonio Garca Hernndez,M,24.0,180.0,70.0,Spain,ESP,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Individual",no
38510,Antonio Garca Hernndez,M,27.0,180.0,70.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Sabre, Individual",no
38510,Antonio Garca Hernndez,M,27.0,180.0,70.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Sabre, Team",no
38510,Antonio Garca Hernndez,M,31.0,180.0,70.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Sabre, Individual",no
38510,Antonio Garca Hernndez,M,31.0,180.0,70.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Sabre, Team",no
38510,Antonio Garca Hernndez,M,36.0,180.0,70.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Team",no
38511,Antonio Garca Garca,M,24.0,152.0,51.0,Spain,ESP,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Flyweight,no
38512,Antonio Garca Ramrez,M,28.0,169.0,64.0,Guatemala,GUA,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,no
38513,Arturo Garca Tapia,M,21.0,170.0,66.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's Sprint,no
